회사명,면접질문,면접답변 혹은 면접느낌,subjects
(주)윈스,['자기소개서에 없는 내용으로 자기소개를 해 보아라가 가장 어려웠던것 같습니다'],"제 일상 생활과 대인관계 방식 이것을 업무태도와 연결지어 대답했습니다 채용방식 인/적성검사, 개인면접",{}
(주)윈스,"['자소서에 없는 자신의 이야기를 해봐라', '신입직원에 비해 나이가 많은데 그 이유가 무엇인가', '자격증이 없는데 그 이유는 무엇인가']","면접난이도가 상당히 낮았습니다. 예전부터 보안에 관심이 있었고 꾸준히 공부했더라면 문제없이 합격 할 수 있을것 같습니다. 채용방식 인/적성검사, 개인면접, 기타",{}
(주)윈스,"['자소서에 쓰지 않은 내용으로 1분 자기소개, 전공 관련하여 기초적인 지식 질문, 자소서 관련 내용 질문']","질문에 대한 뚜렷한 대답을 바라심. ""이력서를 낸 후에 면접 받으라고 연락 받음. 회사에 가서 면접 진행."" 불합격 보통 도움이 돼요 0",{}
(주)윈스,"['흡연 유무에 대해 질문하였고 대학교 졸업작품 프로젝트 설명, 국비지원 교육에 대해 물어봤습니다.']",딱딱한 분위기였습니다. 채용방식 개인면접,{}
(주)윈스,"['1. 자신의 강점 및 약점', '2. 업무 스킬', '3. 향후 포부']","면접 간 편한 분위기에서 진행되어 좋았음 채용방식 스킬테스트, 케이스 면접, 개인면접",{}
(주)윈스,['가장 기억에 남는 프로젝트는 팀원간 상상인데 나이가 어릴경우 대응은 왜 이직하게 되엇느냐'],"힘들진 않음. 그렇다고 결과는 모름 채용방식 인/적성검사, 그룹면접",{}
(주)윈스,"['1. 회사에 대해 알고있는것을 말해봐라', '2. 어느 분야에 관심이 있고 추후에 무엇을 하고싶은가', '3. 회사에 대해 궁금한것을 말해봐라']",기술적인 역량을 물어보는 내용이 적었기 때문에 쉽게 대답을 했습니다. 편한 마음으로 가서 얘기하고 어필하면 될 것 같습니다.,{}
(주)윈스,['대학에서 진행했던 프로젝트'],,{}
(주)윈스,['자기소개서에 없는 내용으로 1분 자기소개 / 10년 뒤 자기 모습 / 마지막 할말'],"전반적으로 무난함 채용방식 인/적성검사, 그룹면접",{}
(주)윈스,['경력직이라면 자기가 한 프로젝트에 대해 정확히 알고 잇어야 한다'],실제 프로젝트 구축 내용에 대해 설명 채용방식 그룹면접,{}
(주)윈스,"['지원한 부서에서 어떤 일을 할거라고 생각했는지, 입사하게 되면 하고 싶은 게 있는가?']","채용 공고에 나와있던 업무 내용을 토대로 개인적인 경험과 함께 입사 후 예상되는 업무에 대해 언급하 고, 추후에 그 업무 외에 하고 싶은 일을 얘기했습니다. 채용방식 그룹면접",{}
(주)윈스,['윈스 지원하게된 동기가 있으면 얘기해 주세요. 또 입사하게 되면 무엇을 하고 싶은지 말씀해 주세요'],IPS보안 업계에서 선두 기업이면서 꾸준하게 기업과 인재들의 발전을 위하여 노력하고 있는 윈스에 지 원하게 되었습니다,{}
(주)윈스,['3년 후 5년 후 자신의 모습과 목표 비전에 관한 질문이 주를 이룸'],"포부에 대해 구체적으로 답변 채용방식 개인면접 ""1차 해당팀장님과의 실무면접 이후 본부장님과 2차 면접으로 진행"" 합격 보통 도움이 돼요 0",{}
(주)윈스,['자기소개서 중심으로 질문하였으며 지원한 직군에 대한 질문'],"자기소개서 에 있던 대로 대답하였으며, 적지 않은 것도 답변함 합격 보통 도움이 돼요 0",{}
(주)윈스,"['1분 자기소개, 뉴스에 대해 많이 읽는지']",준비했던 1분 자기소개에 대해 설명을 드렸고 이때 공부를 했다 이런것보다는 경험했던 것을 설명했던 게 더 좋았던거 같음 채용방식 그룹면접,{}
(주)윈스,"['간단히 자기소개와 경력사항을 말해주세요', '지원 동기를 말해주세요']",그동안의 경력을 쭉 나열했음,{}
(주)윈스,['최신동향 질문에 대해서 질문하였고 뉴스기사 등 최신 동향을 파악하면 좋음'],"사회적 보안 이슈 대답 채용방식 케이스 면접, 개인면접",{}
(주)윈스,['성공 실패한 프로젝트 사유 및 배운점'],ips에 대한 기본 지식 네트워크 통신 tcp udp 토폴로지,{}
(주)윈스,"['자기소개, 마자막으로 하고 싶은말은 무엇인가요? 직무는 잘 알고 있는가?']","준비한 과정을 장점으로 보여주고자 어필했음 그리고 직무에 대해서 최대한 이해하고 있음을 전달했음 채용방식 인/적성검사, 케이스 면접",{}
(주)윈스,['oo기업과 윈스 붙으면 어디 갈거냐?'],윈스 가겠다고 함,{}
(주)윈스,['전직장에서 무슨일을 했는가? 그리고 그 일을 했을때의 어려움은?'],악성코드 분석 업무에 대해서 설명함,{}
(주)윈스,['집이 먼거 같은데 어떻게 출퇴근 할 생각인지 물어보았음'],"회사 기숙사 사용 또는 100분 통근 한다고 함 채용방식 개인면접, 산행, 체육대회",{}
(주)윈스,"['성격, 전공 프로젝트, 해봤던 알바, 수강한 과목.']","업무랑 최대한 관련시켜 답변을 했고, 관련학과가 아니라 프로젝트와 수강한 과목에 대해선 답변할 내 용이 마땅치 않아 최대한 수강한 과목과 접목시켜 답변했습니다. 채용방식 그룹면접, 영어면접",{}
(주)윈스,['프로젝트 할때 본인이 맡은 역할은 무엇이냐'],내가 맡은 역할을 대답함 채용방식 개인면접,{}
(주)윈스,"['지원한 직무와 다른 일을 하게 된다면 어떻게 할것입니까?', '발표시기', '6일 후', '""팀장님들과 다대다 면접. 똑같은 질문에 한명씩 돌아가며 대답한다.""', '합격', '보통', '도움이 돼요 0']",,{}
(주)윈스,['인턴쉽 과정중에 진행한 업무에 대한 질문들이였습니다.'],"대부분의 테스트 업무와 일부 유틸개발 과정중에 느꼈던 점들을 말했습니다. ""인턴쉽 6개월 수행후 면접및 인적성평가"" 합격 보통 도움이 돼요 0",{}
(주)윈스,['자기소개와 직무에서 가장 필요로 하는 능력에대해 질문받음'],"자기소개는 45초정도에 맞춰서 준비함 배우려는 자세가 가장 중요한것같다고함 ""다대다 면접으로 진행됨 간단한 자기소개후 공통질문과 개별질문으로 나뉜다"" 불합격 보통 도움이 돼요 0",{}
(주)윈스,"['인성질문 x 자소서질문x 전부다 전공질문', '제대로 준비못하면 개털림.']","아는건안다고햇고 모른건 모른다함. 여기있는 면접후기 질문들 진짜로 한개도 안나옴 괜히 아는척하면 꼬리질문 겁나옴 모르면 모른다하세요 ""공채 지원후 1주일후 서류통과 1차면접만봄 면접관은 총 6명 돌아가면서 질문"" 대기중 긍정적 도움이 돼요 3",{}
(주)윈스,['신입채용이라 영어성적이나 자신이 어떤 공부를 했는지를 물었습니다.'],"영어성적의 경우 입력하지 않아 그 기간이 지난 등의 이유를 말하였고 공부한 부분으로는 학교 동아리 활동이나 외부 교육 수료 등의 경험을 이야기하였습니다. 채용방식 인/적성검사, 그룹면접",{}
(주)윈스,['지금까지 했었던 프로젝트의 경험을 물어봄'],"프로젝트에서 사용한 기술, 어려웠던 점 등 설명함 합격 보통 도움이 돼요 0",{}
(주)윈스,['(학점과 관련하여) 평소 혹은 업무에 대해 얼마나 성실히 임할 수 있는지'],"프로젝트 경험과 조별 과제 시 조장을 맡았던 경험을 토대로 답변함 ""1차 서류, 2차 기술, 3차 임원 면접 과정으로 진행됐으며, 인턴으로 시작함"" 합격 보통 액 3000억원 이상 (주)교원 포지션 0개 채용 중 2 코이즈(주) - 기업 랭킹 채용 뉴스 연봉 이직 뽐뿌 오는 날 5분 완성, 1년 간 기업정보가 무료!    제휴 대학 서비스  회사소개 이용약관 개인정보처리방침 커뮤니티가이드라인 모바일 버전 공지사항 광고 및 제휴문의 고객 문의 FAQ | | | | | | | | 44 45 46 47 48 신고하기 도움이 돼요 1",{}
(주)윈스,"['1.이전직장에서 어떤일을 했는지?', '2.이전 직무 관련된 질문(정확히 기억이 안나네요)']",1.이전직장에서 담당했던 업무 설명 2.이전 직무 관련 답변 채용방식 개인면접,{}
(주)윈스,"['직무 관련 지식', '마지막으로 하고싶은 말', '입사 후 포부', '프로젝트에 대한 질문']","직무관련 답변 자기소개서 위주로 대답함 채용방식 그룹면접, 개인면접, 워크숍, 산행, 체육대회 ""최초연락와서 하루만에 면접보러갔네요 면접 분위기는 좋았어요 편하게 해주시는거 같았음"" 대기중 긍정적 도움이 돼요 0",{}
(주)윈스,"['1분 자기소개, 이직이유, 프로젝트 경력 등']","준비해간 자기소개, 보안에 대한 관심 및 윈즈의 성장가능성에 대한 기대, 프로젝트 수행언어 등 답변 채용방식 개인면접",{}
(주)윈스,"['가장 힘든 프로젝트 와 학교 성적등을 물어 보았습니다 전공 과목 점수가낮은 이유 등을 질문하였습니', '다', '채용방식', '인/적성검사, 케이스 면접, 기타', '발표시기', '6일 후', '""면접 보라고연락 옴 -> 본사에 가서 면접""', '대기중', '보통', '도움이 돼요 0']",,{}
(주)윈스,"['프로젝트 경험, 해당 직무 경험 등을 상세히 물어봄.']","관련 프로젝트나 직무에 대해 경험을 서술 채용방식 스킬테스트, 그룹면접",{}
(주)윈스,"['다대일면접. 기본적인 전공질문. 편안한분위기', '""채용공고보고 메일로 이력서보냄. 일주일만에 옴""', '합격', '보통', '도움이 돼요 0']",,{}
(주)윈스,"['기술적인 질문을 가장 대답하기 어려웠으나, 경력직이 아닌 이상 크게 신경쓰지 않는듯']",회사의 동향을 미리파악하여 어떤 부문에서 이슈가 있었는지에 대해 대답했다 채용방식 그룹면접,{}
(주)윈스,"['자소서에 있는 내용 위주로 질문함. 학부생이라면 성적과 프로젝트 위주로, 석사라면 전공 분야 위주로', '질문했음. 난해했던 질문도 많았고, 대답이 애매할 경우 파고 들어서 질문하심.']",아는 내용에 대해서는 명확하게 대답하는게 중요함. 만약에 정 모른다면 그 부분은 모르겠다고 대답함. 채용방식 개인면접,{}
(주)윈스,['코딩할 때 리드하는 쪽이었나 따라가는 쪽이었나?'],"리드하는 쪽이었습니다.(따라가는 쪽을 좋아하시는듯) 채용방식 스킬테스트, 개인면접",{}
(주)윈스,"['언어에 대한 간단한 질문, 어떤 일을 하고싶은지와 같은 기본 질문.', '""다대일 면접이었습니다. 혼자서 면접봤습니다.""', '합격', '보통', '도움이 돼요 0']",,{}
(주)윈스,"['경력직 면접이어서 해왔던일 위주의 질문이었습니다. 팀장에 따라서 질문의 난이도는 달라진다고 생각', '됩니다.', '채용방식', '개인면접', '발표시기', '3일 후', '합격', '보통', '도움이 돼요 0']",,{}
(주)윈스,"['평범한 질문들....', '채용방식', '개인면접', '발표시기', '7일 후', '""면접은 자신의 자기소개서 위주로 나오게 됩니다', '연구개발본부의 경우 학점을 어느정도 봅니다']",,{}
엔씨소프트,['크게 기억에 남는 면접 질문은 없었습니다. 기간이 오래되서 기억이 잘 안나네요.'],오랜만에 면접을 보았었고 대기업 답게 편안한 면접을 볼 수 있게 유도했던거 같음. 물론 면접관 마타 틀릴듯 채용방식 개인면접,{}
엔씨소프트,"['기술 관련 질문, 경력 관련 질문 위주']",채용하는 팀이 얼마나 급하냐에 따라 진행속도가 다른듯,{}
엔씨소프트,"['대부분 기술관련 질문이 들어왔고, 인성도 섞어서 물어봤음']","면접을 준비한만큼 모든걸 답변했고, 결과도 만족스러웠습니다. 채용방식 필기시험, 그룹면접",{}
엔씨소프트,"['자기소개, 이전회사에서 담당, 그 외에 꼬리질문들 등등 별로 영양가있는 질문없음']",기본적인거 물어보고 대답하다가 하나 좀 애매하게말했는데 1시간동안 물고늘어짐 회사사정 안좋은가 내가본 면접관들중 제일극혐임,{}
엔씨소프트,"['학교에 대한 질문들이 꽤 있었다', '전 회사에서 어떤 업무를 했는지 물어보심']",있는대로 이야기 했고 나에 대해서 궁금해하는 분위기가 좋았다 전체적으로 편안한 분위기 채용방식 개인면접,{}
엔씨소프트,['전 직장에서 어떤 일을 했었는지. 나에 대한 장단점. 영어면접'],편안한 분위기를 이끌어 주셔서 대답하는데 어려움이 없어서 감사했습니다,{}
엔씨소프트,"['경력직 공고라서 직무관련 질문을 할줄알았는데 제가 신입경력이라 그런지 거의 협업/인성/태도 위주', '로 질문해주심. 막판에 직무질문도 준비했다고 하니 그것에 관해서도 질문해서 답변합. 그래서 준비한', '것에 비해 어렵진 않았음.']",해당 게임이나 회사 자체 게임을 안했던게 좀 마이너스였던 것 같음...대답은 준비한대로 다 하긴했음. 기왕 업계 탑이신 분과 얘기 할 기회인 김에 포폴 피드백과 어떻게 포폴 디벨롭 해야될지에 대해 조언부 탁해서 받았음. 채용방식 개인면접,{}
